GUID,ItemName,ElementName,ElementType,ElementCategory,ElementFamily Name,ElementSystem Classification,CADmep+Service,CADmep+Service Type,ElementFabrication Service Name,ElementSize,ElementNominal Diameter,ElementArea,CADmep+Area,ElementLength,CADmep+Length/Angle,AttributesLength,AutoCadLength,ElementWeight,Tekla QuantityWeight,CADmep+Weight,SDS2_GeneralMember_Net_Weight,Code,Description
7d653312-92ae-4bb4-8f02-c23c1845626a,PL1x25 3/4x2-4,pl396_4,"DirectShapeType ""PL1x25 3/4x2-4"", #293313",Structural Framing,,,,,,,,,,,,,,,,,678 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456293,PL1x29 1/4,pl558_4,"DirectShapeType ""PL1x29 1/4"", #293178",Structural Framing,,,,,,,,,,,,,,,,,583 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184562ef,PL1x32 3/4,pl568_4,"DirectShapeType ""PL1x32 3/4"", #293190",Structural Framing,,,,,,,,,,,,,,,,,595 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c1845631b,PL1x32x4-9 1/4,pl727_4,"DirectShapeType ""PL1x32x4-9 1/4"", #293042",Structural Framing,,,,,,,,,,,,,,,,,1546 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c1845634a,PL1x35x5-2 1/4,pl460_4,"DirectShapeType ""PL1x35x5-2 1/4"", #293089",Structural Framing,,,,,,,,,,,,,,,,,1504 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184563aa,W14x2,4037C1,"DirectShapeType ""W14x2"", #292865",Columns,,,,,,,,,,,,,,,,,6254 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456806,W14x2,4001C1,"DirectShapeType ""W14x2"", #291757",Columns,,,,,,,,,,,,,,,,,5246 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c1845680b,W14x2,4016C1,"DirectShapeType ""W14x2"", #291746",Columns,,,,,,,,,,,,,,,,,1904 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456829,W14x2,4018C1,"DirectShapeType ""W14x2"", #291712",Columns,,,,,,,,,,,,,,,,,1366 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456841,W14x2,4034C1,"DirectShapeType ""W14x2"", #291816",Columns,,,,,,,,,,,,,,,,,6851 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456869,W14x2,4031C1,"DirectShapeType ""W14x2"", #291776",Columns,,,,,,,,,,,,,,,,,5923 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456885,W14x2,4038C1,"DirectShapeType ""W14x2"", #291628",Columns,,,,,,,,,,,,,,,,,6152 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c1845688e,W14x2,4032C1,"DirectShapeType ""W14x2"", #291621",Columns,,,,,,,,,,,,,,,,,2949 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184568aa,W14x2,4030C1,"DirectShapeType ""W14x2"", #291585",Columns,,,,,,,,,,,,,,,,,4134 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184568ca,W14x2,4036C1,"DirectShapeType ""W14x2"", #291681",Columns,,,,,,,,,,,,,,,,,4217 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184568d3,W14x2,4010C1,"DirectShapeType ""W14x2"", #291706",Columns,,,,,,,,,,,,,,,,,2803 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456910,W14x193,4035C1,"DirectShapeType ""W14x193"", #291511",Columns,,,,,,,,,,,,,,,,,5359 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c1845693e,W14x2,4033C1,"DirectShapeType ""W14x2"", #291477",Columns,,,,,,,,,,,,,,,,,6983 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184569a4,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,57 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184569a6,C9x13.2,3040B3,"DirectShapeType ""C9x13.2"", #291341",Structural Framing,,,,,,,,,,,,,,,,,57 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184569aa,C6x8.2,3041B1,"DirectShapeType ""C6x8.2"", #291168",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184569b1,BPL1/4x2,3042BP1,"DirectShapeType ""BPL1/4x2"", #291352",Structural Framing,,,,,,,,,,,,,,,,,6 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184569b3,BPL1/4x1,3042BP3,"DirectShapeType ""BPL1/4x1"", #291354",Structural Framing,,,,,,,,,,,,,,,,,6 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184569b5,BPL1/4x1,3042BP2,"DirectShapeType ""BPL1/4x1"", #291356",Structural Framing,,,,,,,,,,,,,,,,,6 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184569b9,C6x8.2,3041B3,"DirectShapeType ""C6x8.2"", #291344",Structural Framing,,,,,,,,,,,,,,,,,10 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184569d8,W14x257,4003C1,"DirectShapeType ""W14x257"", #291439",Columns,,,,,,,,,,,,,,,,,6933 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184569e5,W14x2,4015C1,"DirectShapeType ""W14x2"", #291404",Columns,,,,,,,,,,,,,,,,,1692 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c184569ec,W14x2,4009C1,"DirectShapeType ""W14x2"", #291395",Columns,,,,,,,,,,,,,,,,,2796 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a03,C6x8.2,3041B1,"DirectShapeType ""C6x8.2"", #291168",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a08,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,58 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a09,C9x13.2,3039B2,"DirectShapeType ""C9x13.2"", #291203",Structural Framing,,,,,,,,,,,,,,,,,58 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a0c,C6x8.2,3041B2,"DirectShapeType ""C6x8.2"", #291157",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a15,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,59 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a17,C9x13.2,3039B4,"DirectShapeType ""C9x13.2"", #291262",Structural Framing,,,,,,,,,,,,,,,,,59 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a1e,C9x13.2,3039B3,"DirectShapeType ""C9x13.2"", #291253",Structural Framing,,,,,,,,,,,,,,,,,59 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a1f,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,59 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a26,C6x8.2,3041B1,"DirectShapeType ""C6x8.2"", #291168",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a2a,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,58 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a2c,C9x13.2,3039B2,"DirectShapeType ""C9x13.2"", #291203",Structural Framing,,,,,,,,,,,,,,,,,58 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a2f,C6x8.2,3041B2,"DirectShapeType ""C6x8.2"", #291157",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a30,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,58 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a32,C9x13.2,3039B1,"DirectShapeType ""C9x13.2"", #291190",Structural Framing,,,,,,,,,,,,,,,,,58 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a44,C9x13.2,3040B1,"DirectShapeType ""C9x13.2"", #291307",Structural Framing,,,,,,,,,,,,,,,,,59 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a45,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,59 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a4d,C6x8.2,3041B1,"DirectShapeType ""C6x8.2"", #291168",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a51,C9x13.2,3040B2,"DirectShapeType ""C9x13.2"", #291320",Structural Framing,,,,,,,,,,,,,,,,,59 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a53,C6x8.2,3041B2,"DirectShapeType ""C6x8.2"", #291157",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a5b,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,59 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a61,C6x8.2,3041B1,"DirectShapeType ""C6x8.2"", #291168",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a6a,C6x8.2,3041B2,"DirectShapeType ""C6x8.2"", #291157",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a72,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,59 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a73,C9x13.2,3039B4,"DirectShapeType ""C9x13.2"", #291262",Structural Framing,,,,,,,,,,,,,,,,,59 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a76,C6x8.2,3041B2,"DirectShapeType ""C6x8.2"", #291157",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a7b,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,59 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a7c,C9x13.2,3039B3,"DirectShapeType ""C9x13.2"", #291253",Structural Framing,,,,,,,,,,,,,,,,,59 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a91,C9x13.2,3038B3,"DirectShapeType ""C9x13.2"", #291128",Structural Framing,,,,,,,,,,,,,,,,,53 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456a93,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,53 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456ac0,C6x8.2,3041B2,"DirectShapeType ""C6x8.2"", #291157",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456ac7,C6x8.2,3041B1,"DirectShapeType ""C6x8.2"", #291168",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456ac9,C6x8.2,3041B1,"DirectShapeType ""C6x8.2"", #291168",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456ad4,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,58 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456adf,C9x13.2,3039B1,"DirectShapeType ""C9x13.2"", #291190",Structural Framing,,,,,,,,,,,,,,,,,58 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456ae2,C9x13.2,3038B2,"DirectShapeType ""C9x13.2"", #291145",Structural Framing,,,,,,,,,,,,,,,,,53 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456ae3,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,53 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456aea,C9x13.2,3038B4,"DirectShapeType ""C9x13.2"", #291137",Structural Framing,,,,,,,,,,,,,,,,,53 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456aeb,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,53 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456afa,C9x13.2,3038B1,"DirectShapeType ""C9x13.2"", #291153",Structural Framing,,,,,,,,,,,,,,,,,53 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456afb,BPL1/4x1,bp11_3,"DirectShapeType ""BPL1/4x1"", #291130",Structural Framing,,,,,,,,,,,,,,,,,53 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456afe,C6x8.2,3041B2,"DirectShapeType ""C6x8.2"", #291157",Structural Framing,,,,,,,,,,,,,,,,,17 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b06,BPL3/8x27 1/4,3035BP7,"DirectShapeType ""BPL3/8x27 1/4"", #290951",Structural Framing,,,,,,,,,,,,,,,,,165 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b0d,BPL3/8x27 1/4,3035BP7,"DirectShapeType ""BPL3/8x27 1/4"", #290951",Structural Framing,,,,,,,,,,,,,,,,,165 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b1f,BPL3/8x27 1/4,3035BP7,"DirectShapeType ""BPL3/8x27 1/4"", #290951",Structural Framing,,,,,,,,,,,,,,,,,165 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b20,BPL3/8x27 1/4,3035BP7,"DirectShapeType ""BPL3/8x27 1/4"", #290951",Structural Framing,,,,,,,,,,,,,,,,,165 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b34,BPL3/8x27 1/4,3035BP7,"DirectShapeType ""BPL3/8x27 1/4"", #290951",Structural Framing,,,,,,,,,,,,,,,,,165 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b3b,BPL3/8x27 1/4,3035BP7,"DirectShapeType ""BPL3/8x27 1/4"", #290951",Structural Framing,,,,,,,,,,,,,,,,,165 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b45,BPL3/8x27 1/4,3035BP7,"DirectShapeType ""BPL3/8x27 1/4"", #290951",Structural Framing,,,,,,,,,,,,,,,,,165 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b4c,BPL3/8x27 1/4,3035BP7,"DirectShapeType ""BPL3/8x27 1/4"", #290951",Structural Framing,,,,,,,,,,,,,,,,,165 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b61,BPL3/8x27 1/4,3035BP7,"DirectShapeType ""BPL3/8x27 1/4"", #290951",Structural Framing,,,,,,,,,,,,,,,,,165 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b68,BPL3/8x27 1/4,3035BP7,"DirectShapeType ""BPL3/8x27 1/4"", #290951",Structural Framing,,,,,,,,,,,,,,,,,165 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b73,BPL3/8x27 1/4,3035BP7,"DirectShapeType ""BPL3/8x27 1/4"", #290951",Structural Framing,,,,,,,,,,,,,,,,,165 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b7a,BPL3/8x27 1/4,3035BP7,"DirectShapeType ""BPL3/8x27 1/4"", #290951",Structural Framing,,,,,,,,,,,,,,,,,165 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b83,BPL3/8x14 1/4,3035BP1,"DirectShapeType ""BPL3/8x14 1/4"", #290820",Structural Framing,,,,,,,,,,,,,,,,,87 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b8a,BPL3/8x14 1/4,3035BP1,"DirectShapeType ""BPL3/8x14 1/4"", #290820",Structural Framing,,,,,,,,,,,,,,,,,87 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b95,BPL3/8x14 1/4,3035BP1,"DirectShapeType ""BPL3/8x14 1/4"", #290820",Structural Framing,,,,,,,,,,,,,,,,,87 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456b9c,BPL3/8x14 1/4,3035BP1,"DirectShapeType ""BPL3/8x14 1/4"", #290820",Structural Framing,,,,,,,,,,,,,,,,,87 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456bad,BPL3/8x14 1/4,3035BP1,"DirectShapeType ""BPL3/8x14 1/4"", #290820",Structural Framing,,,,,,,,,,,,,,,,,87 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456bb1,BPL3/8x14 1/4,3035BP1,"DirectShapeType ""BPL3/8x14 1/4"", #290820",Structural Framing,,,,,,,,,,,,,,,,,87 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456bb8,BPL3/8x14 1/4,3035BP1,"DirectShapeType ""BPL3/8x14 1/4"", #290820",Structural Framing,,,,,,,,,,,,,,,,,87 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456bc4,BPL3/8x1,3035BP6,"DirectShapeType ""BPL3/8x1"", #290895",Structural Framing,,,,,,,,,,,,,,,,,103 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456bcb,BPL3/8x1,3035BP6,"DirectShapeType ""BPL3/8x1"", #290895",Structural Framing,,,,,,,,,,,,,,,,,103 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456bd6,BPL3/8x1,3035BP6,"DirectShapeType ""BPL3/8x1"", #290895",Structural Framing,,,,,,,,,,,,,,,,,103 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456bdd,BPL3/8x1,3035BP6,"DirectShapeType ""BPL3/8x1"", #290895",Structural Framing,,,,,,,,,,,,,,,,,103 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456bee,BPL3/8x14 1/4,3035BP1,"DirectShapeType ""BPL3/8x14 1/4"", #290820",Structural Framing,,,,,,,,,,,,,,,,,87 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456bf2,BPL3/8x1,3035BP6,"DirectShapeType ""BPL3/8x1"", #290895",Structural Framing,,,,,,,,,,,,,,,,,103 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456bf8,BPL3/8x1,3035BP6,"DirectShapeType ""BPL3/8x1"", #290895",Structural Framing,,,,,,,,,,,,,,,,,103 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456c0d,PL1x34 3/4x3-8 3/4,pl834_4,"DirectShapeType ""PL1x34 3/4x3-8 3/4"", #292772",Structural Framing,,,,,,,,,,,,,,,,,857 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456c42,W14x2,4002C1,"DirectShapeType ""W14x2"", #292841",Columns,,,,,,,,,,,,,,,,,5390 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456d0e,PL1x33,pl339_4,"DirectShapeType ""PL1x33"", #292517",Structural Framing,,,,,,,,,,,,,,,,,723 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456e94,W14x2,4008C1,"DirectShapeType ""W14x2"", #292155",Columns,,,,,,,,,,,,,,,,,1932 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456e99,W14x2,4020C1,"DirectShapeType ""W14x2"", #292144",Columns,,,,,,,,,,,,,,,,,1333 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456ea6,W14x2,4019C1,"DirectShapeType ""W14x2"", #292109",Columns,,,,,,,,,,,,,,,,,1237 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456eae,W14x2,4014C1,"DirectShapeType ""W14x2"", #292101",Columns,,,,,,,,,,,,,,,,,1466 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456ee3,W14x2,4012C1,"DirectShapeType ""W14x2"", #292170",Columns,,,,,,,,,,,,,,,,,1467 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456ee8,W14x2,4005C1,"DirectShapeType ""W14x2"", #292159",Columns,,,,,,,,,,,,,,,,,2521 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456eec,W14x2,4013C1,"DirectShapeType ""W14x2"", #292163",Columns,,,,,,,,,,,,,,,,,1484 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456f0a,W14x2,4004C2,"DirectShapeType ""W14x2"", #292001",Columns,,,,,,,,,,,,,,,,,2715 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456f2b,W14x2,4007C1,"DirectShapeType ""W14x2"", #291970",Columns,,,,,,,,,,,,,,,,,2346 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456f36,W14x2,4004C1,"DirectShapeType ""W14x2"", #291997",Columns,,,,,,,,,,,,,,,,,2714 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456f3e,W14x99,4011C1,"DirectShapeType ""W14x99"", #291989",Columns,,,,,,,,,,,,,,,,,1793 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456f97,W14x2,4113C1,"DirectShapeType ""W14x2"", #291902",Columns,,,,,,,,,,,,,,,,,4021 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456faa,W14x2,4112C1,"DirectShapeType ""W14x2"", #291841",Columns,,,,,,,,,,,,,,,,,5843 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456fc4,W14x2,4017C1,"DirectShapeType ""W14x2"", #291947",Columns,,,,,,,,,,,,,,,,,1255 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456fdc,W14x2,4006C1,"DirectShapeType ""W14x2"", #291955",Columns,,,,,,,,,,,,,,,,,2279 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18456ff5,W14x2,4111C1,"DirectShapeType ""W14x2"", #291932",Columns,,,,,,,,,,,,,,,,,3952 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18457404,BPL3/8x12 1/1,3035BP4,"DirectShapeType ""BPL3/8x12 1/1"", #290712",Structural Framing,,,,,,,,,,,,,,,,,75 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c1845740b,BPL3/8x12 1/1,3035BP4,"DirectShapeType ""BPL3/8x12 1/1"", #290712",Structural Framing,,,,,,,,,,,,,,,,,75 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18457417,BPL3/8x19 1/4,3035BP3,"DirectShapeType ""BPL3/8x19 1/4"", #290750",Structural Framing,,,,,,,,,,,,,,,,,117 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c1845741d,BPL3/8x12 1/1,3035BP4,"DirectShapeType ""BPL3/8x12 1/1"", #290712",Structural Framing,,,,,,,,,,,,,,,,,75 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c1845742e,W14x2,3033VB1,"DirectShapeType ""W14x2"", #290693",Structural Framing,,,,,,,,,,,,,,,,,286 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18457431,BPL3/8x12 1/1,3035BP4,"DirectShapeType ""BPL3/8x12 1/1"", #290712",Structural Framing,,,,,,,,,,,,,,,,,75 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c1845744d,BPL3/8x19 1/4,3035BP3,"DirectShapeType ""BPL3/8x19 1/4"", #290750",Structural Framing,,,,,,,,,,,,,,,,,117 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18457452,BPL3/8x12 1/1,3035BP2,"DirectShapeType ""BPL3/8x12 1/1"", #290809",Structural Framing,,,,,,,,,,,,,,,,,75 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18457462,BPL3/8x19 1/4,3035BP3,"DirectShapeType ""BPL3/8x19 1/4"", #290750",Structural Framing,,,,,,,,,,,,,,,,,117 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c18457474,BPL3/8x19 1/4,3035BP3,"DirectShapeType ""BPL3/8x19 1/4"", #290750",Structural Framing,,,,,,,,,,,,,,,,,117 kg,05 21 23,Steel Joist Girder Framing
7d653312-92ae-4bb4-8f02-c23c1845747b,BPL3/8x19 1/4,3035BP3,"DirectShapeType ""BPL3/8x19 1/4"", #290750",Structural Framing,,,,,,,,,,,,,,,,,117 kg,05 21 23,Steel Joist Girder Framing
